task_key,任务,目标编号,exec_time,start_time,distance,angle_deg,speed,acceleration,window_points,margin_mean,margin_worst,scenario_feasible_rate,feasible_scenarios,margin,normalized_margin,bottleneck_constraint
射击|S02|494.4,射击,S02,494.35,492.85,23.647608497964764,-38.3687784167883,1.4303345970705639,0.937656603926909,16,0.10437982928026861,0.0,0.8,4,0.10437982928026861,0.10437982928026861,acceleration
射击|S02|494.6,射击,S02,494.55,493.05,24.04731047456079,-39.116493169590036,1.310013441731244,0.7768433119850228,16,0.10437982928026861,0.0,0.8,4,0.10437982928026861,0.10437982928026861,acceleration
射击|S02|494.8,射击,S02,494.75,493.25,24.098739724996673,-37.50258902554037,1.2846757194204623,0.23402590485347152,16,0.12966686156100946,0.0,0.8,4,0.12966686156100946,0.12966686156100946,acceleration
射击|S02|495.0,射击,S02,494.95,493.45,23.789516942247392,-37.05856066723901,1.2502385612190414,1.1957836819386574,16,0.12946066905501277,0.0,0.8,4,0.12946066905501277,0.12946066905501277,acceleration
射击|S02|495.2,射击,S02,495.15,493.65,23.689285961540534,-39.02646478628182,1.3586337997387337,0.6441143876569524,16,0.19392822637183543,0.13017634759444988,1.0,5,0.19392822637183543,0.19392822637183543,acceleration
射击|S02|495.4,射击,S02,495.35,493.85,24.385382050328463,-40.68556310733239,1.4483264209124136,0.2820354974158215,16,0.20185426290859917,0.1778168626606577,1.0,5,0.20185426290859917,0.20185426290859917,acceleration
射击|S02|495.6,射击,S02,495.55,494.05,24.991440253088772,-41.76088643725282,1.4274796744544995,0.1751120976903675,16,0.18943443920963648,0.1778168626606577,1.0,5,0.18943443920963648,0.18943443920963648,distance_upper
射击|S02|495.8,射击,S02,495.75,494.25,25.758116056696487,-42.02632634964442,1.4433395859921154,0.6084807418701665,16,0.16694958350353323,0.16412945239544924,1.0,5,0.16694958350353323,0.16694958350353323,distance_upper
射击|S02|496.0,射击,S02,495.95,494.45,26.339204192094957,-41.8345465917496,1.624651480760592,1.2583307401695767,16,0.12989720519015563,0.09167272168892682,1.0,5,0.12989720519015563,0.12989720519015563,distance_upper
射击|S02|496.2,射击,S02,496.15,494.65,26.674645555193983,-43.95472337353902,1.7945144999305351,0.5921070612610246,16,0.07507320641941051,0.024555272490205393,1.0,5,0.07507320641941051,0.07507320641941051,speed
射击|S02|496.4,射击,S02,496.35,494.85,27.088218121661374,-46.68432126831428,1.8550901902711643,0.7514839930312951,16,0.023649166955408595,0.0,0.6,3,0.023649166955408595,0.023649166955408595,speed
射击|S03|480.2,射击,S03,480.25,478.75,13.547062873616621,-79.0125596072394,1.4552393787010522,0.6338152515955805,16,0.02261867005026573,0.0,0.4,2,0.02261867005026573,0.02261867005026573,acceleration
射击|S03|480.4,射击,S03,480.35,478.85,13.541878142183217,-79.3293998516685,1.4712853187024106,0.10348905727181268,16,0.055448158656414726,0.0,0.6,3,0.055448158656414726,0.055448158656414726,speed
射击|S03|480.6,射击,S03,480.55,479.05,13.828436742737354,-77.09388722515168,1.3774230974949464,0.9012119848732768,16,0.055448158656414726,0.0,0.6,3,0.055448158656414726,0.055448158656414726,speed
射击|S03|480.8,射击,S03,480.75,479.25,13.379621781678404,-74.43984385245699,1.2741855476037338,0.16122948488540806,16,0.05580690522836873,0.0,0.6,3,0.05580690522836873,0.05580690522836873,speed
射击|S03|481.0,射击,S03,480.95,479.45,13.13487840918449,-74.36487644904632,1.444571779738085,1.3213389439982912,16,0.05541058996426558,0.0,0.6,3,0.05541058996426558,0.05541058996426558,acceleration
射击|S03|481.2,射击,S03,481.15,479.65,13.15688421364106,-72.09851780194066,1.6916521861017222,0.7015996106498212,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S03|481.4,射击,S03,481.35,479.85,12.225738835792356,-69.51920606885825,1.6914137439459347,0.4297448988445016,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S03|481.6,射击,S03,481.55,480.05,12.138170760962856,-68.38776831274274,1.644113281650127,0.6235247660546588,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S03|481.8,射击,S03,481.75,480.25,11.85080076303498,-69.53827710857925,1.6335787281758736,0.2616334714562916,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S03|482.0,射击,S03,481.95,480.45,11.767759634871359,-69.9268791214352,1.6884803100880676,0.6137621014274314,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S03|482.2,射击,S03,482.15,480.65,12.451314723622177,-69.87884041947648,1.8255718545020732,0.5840203287951027,16,0.03905501414588639,0.0,0.6,3,0.03905501414588639,0.03905501414588639,speed
射击|S03|482.4,射击,S03,482.35,480.85,13.090724508488861,-67.51020343571058,1.751456304110049,1.1288153719886649,16,0.03795441913556259,0.0,0.6,3,0.03795441913556259,0.03795441913556259,speed
射击|S03|482.6,射击,S03,482.55,481.05,12.688096135634728,-65.80671921504934,1.614705128369452,0.5567459902974037,16,0.03795441913556259,0.0,0.6,3,0.03795441913556259,0.03795441913556259,speed
射击|S03|482.8,射击,S03,482.75,481.25,13.496951878294446,-66.35254341373337,1.8422497156308941,0.5239870839779373,16,0.05790619329459308,0.0,0.8,4,0.05790619329459308,0.05790619329459308,speed
射击|S03|483.0,射击,S03,482.95,481.45,14.486916312358828,-66.37182543396041,1.8376214849437256,0.5152595323672845,16,0.10869220670295135,0.07887514218455294,1.0,5,0.10869220670295135,0.10869220670295135,speed
射击|S04|480.2,射击,S04,480.25,478.75,11.261450667486892,-14.916022524762138,1.4552393787010522,0.6338152515955805,16,0.02261867005026573,0.0,0.4,2,0.02261867005026573,0.02261867005026573,acceleration
射击|S04|480.4,射击,S04,480.35,478.85,11.191768579819975,-15.058670510040917,1.4712853187024106,0.10348905727181268,16,0.051156686605668814,0.0,0.6,3,0.051156686605668814,0.051156686605668814,distance_lower
射击|S04|480.6,射击,S04,480.55,479.05,11.797537876463705,-15.12908832877891,1.3774230974949464,0.9012119848732768,16,0.055448158656414726,0.0,0.6,3,0.055448158656414726,0.055448158656414726,distance_lower
射击|S04|480.8,射击,S04,480.75,479.25,12.146878674746848,-11.825353150099128,1.2741855476037338,0.16122948488540806,16,0.05580690522836873,0.0,0.6,3,0.05580690522836873,0.05580690522836873,speed
射击|S04|481.0,射击,S04,480.95,479.45,12.051662465099817,-10.754504126360196,1.444571779738085,1.3213389439982912,16,0.05541058996426558,0.0,0.6,3,0.05541058996426558,0.05541058996426558,acceleration
射击|S04|481.2,射击,S04,481.15,479.65,12.524886950518946,-9.744566514535189,1.6916521861017222,0.7015996106498212,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S04|481.4,射击,S04,481.35,479.85,12.621701814118442,-4.785365083007343,1.6914137439459347,0.4297448988445016,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S04|481.6,射击,S04,481.55,480.05,12.80138429333646,-3.9634440383436287,1.644113281650127,0.6235247660546588,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S04|481.8,射击,S04,481.75,480.25,12.462669491044304,-3.23407746214023,1.6335787281758736,0.2616334714562916,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S04|482.0,射击,S04,481.95,480.45,12.35618319330335,-3.029062172992191,1.6884803100880676,0.6137621014274314,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S04|482.2,射击,S04,482.15,480.65,12.649423845036944,-5.8595226609539095,1.8255718545020732,0.5840203287951027,16,0.03905501414588639,0.0,0.6,3,0.03905501414588639,0.03905501414588639,speed
射击|S04|482.4,射击,S04,482.35,480.85,13.414981445641706,-7.259418471572433,1.751456304110049,1.1288153719886649,16,0.03795441913556259,0.0,0.6,3,0.03795441913556259,0.03795441913556259,speed
射击|S04|482.6,射击,S04,482.55,481.05,13.550709611952866,-4.968827448564406,1.614705128369452,0.5567459902974037,16,0.03795441913556259,0.0,0.6,3,0.03795441913556259,0.03795441913556259,speed
射击|S04|482.8,射击,S04,482.75,481.25,13.85360304767382,-8.148604219686895,1.8422497156308941,0.5239870839779373,16,0.05790619329459308,0.0,0.8,4,0.05790619329459308,0.05790619329459308,speed
射击|S04|483.0,射击,S04,482.95,481.45,14.39582900763713,-11.50954433944186,1.8376214849437256,0.5152595323672845,16,0.10869220670295135,0.07887514218455294,1.0,5,0.10869220670295135,0.10869220670295135,speed
射击|S05|480.2,射击,S05,480.25,478.75,21.47905312175509,-29.56726439777907,1.4552393787010522,0.6338152515955805,16,0.02261867005026573,0.0,0.4,2,0.02261867005026573,0.02261867005026573,acceleration
射击|S05|480.4,射击,S05,480.35,478.85,21.4186974594697,-29.686548639508505,1.4712853187024106,0.10348905727181268,16,0.055448158656414726,0.0,0.6,3,0.055448158656414726,0.055448158656414726,speed
射击|S05|480.6,射击,S05,480.55,479.05,22.00892328723191,-29.3248196397398,1.3774230974949464,0.9012119848732768,16,0.055448158656414726,0.0,0.6,3,0.055448158656414726,0.055448158656414726,speed
射击|S05|480.8,射击,S05,480.75,479.25,22.169366373067398,-27.36190761730208,1.2741855476037338,0.16122948488540806,16,0.05580690522836873,0.0,0.6,3,0.05580690522836873,0.05580690522836873,speed
射击|S05|481.0,射击,S05,480.95,479.45,22.016100711766956,-26.865008445629528,1.444571779738085,1.3213389439982912,16,0.05541058996426558,0.0,0.6,3,0.05541058996426558,0.05541058996426558,acceleration
射击|S05|481.2,射击,S05,481.15,479.65,22.410235321376497,-25.988372606175027,1.6916521861017222,0.7015996106498212,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S05|481.4,射击,S05,481.35,479.85,22.178027317483327,-23.24523156903464,1.6914137439459347,0.4297448988445016,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S05|481.6,射击,S05,481.55,480.05,22.29026301918992,-22.65231960224097,1.644113281650127,0.6235247660546588,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S05|481.8,射击,S05,481.75,480.25,21.917656388555617,-22.544039072909197,1.6335787281758736,0.2616334714562916,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S05|482.0,射击,S05,481.95,480.45,21.802466765953938,-22.526992715139922,1.6884803100880676,0.6137621014274314,16,0.04543367372965488,0.0,0.6,3,0.04543367372965488,0.04543367372965488,acceleration
射击|S05|482.2,射击,S05,482.15,480.65,22.27835551478526,-23.80295551039589,1.8255718545020732,0.5840203287951027,16,0.03905501414588639,0.0,0.6,3,0.03905501414588639,0.03905501414588639,speed
射击|S05|482.4,射击,S05,482.35,480.85,23.10396422872765,-23.994341601988893,1.751456304110049,1.1288153719886649,16,0.03795441913556259,0.0,0.6,3,0.03795441913556259,0.03795441913556259,speed
射击|S05|482.6,射击,S05,482.55,481.05,23.07429352428595,-22.61703860467911,1.614705128369452,0.5567459902974037,16,0.03795441913556259,0.0,0.6,3,0.03795441913556259,0.03795441913556259,speed
射击|S05|482.8,射击,S05,482.75,481.25,23.58445196094861,-24.188850620528807,1.8422497156308941,0.5239870839779373,16,0.05790619329459308,0.0,0.8,4,0.05790619329459308,0.05790619329459308,speed
射击|S05|483.0,射击,S05,482.95,481.45,24.324147900287493,-25.76283056167276,1.8376214849437256,0.5152595323672845,16,0.10869220670295135,0.07887514218455294,1.0,5,0.10869220670295135,0.10869220670295135,speed
射击|S06|480.2,射击,S06,480.25,478.75,27.055387322901847,-12.810100874604311,1.4552393787010522,0.6338152515955805,16,0.02261867005026573,0.0,0.4,2,0.02261867005026573,0.02261867005026573,acceleration
射击|S06|480.4,射击,S06,480.35,478.85,26.984705567258654,-12.863783822114303,1.4712853187024106,0.10348905727181268,16,0.04603457588820509,0.0,0.6,3,0.04603457588820509,0.04603457588820509,distance_upper
射击|S06|480.6,射击,S06,480.55,479.05,27.589491964222383,-12.942052682391742,1.3774230974949464,0.9012119848732768,16,0.041397163216362845,0.0,0.6,3,0.041397163216362845,0.041397163216362845,distance_upper
射击|S06|480.8,射击,S06,480.75,479.25,27.953561247242515,-11.533899784180756,1.2741855476037338,0.16122948488540806,16,0.035526923749832365,0.0,0.6,3,0.035526923749832365,0.035526923749832365,distance_upper
射击|S06|481.0,射击,S06,480.95,479.45,27.858301653625716,-11.069654016575537,1.444571779738085,1.3213389439982912,16,0.037741609384034334,0.0,0.6,3,0.037741609384034334,0.037741609384034334,distance_upper
射击|S06|481.2,射击,S06,481.15,479.65,28.329239507597425,-10.617924158469103,1.6916521861017222,0.7015996106498212,16,0.029463288080566252,0.0,0.6,3,0.029463288080566252,0.029463288080566252,distance_upper
射击|S06|481.4,射击,S06,481.35,479.85,28.383172269765982,-8.413558350912355,1.6914137439459347,0.4297448988445016,16,0.028147283359047714,0.0,0.6,3,0.028147283359047714,0.028147283359047714,distance_upper
射击|S06|481.6,射击,S06,481.55,480.05,28.55022242805843,-8.023120896190884,1.644113281650127,0.6235247660546588,16,0.024968569978276,0.0,0.6,3,0.024968569978276,0.024968569978276,distance_upper
射击|S06|481.8,射击,S06,481.75,480.25,28.200438320727855,-7.750472202499375,1.6335787281758736,0.2616334714562916,16,0.024968569978276,0.0,0.6,3,0.024968569978276,0.024968569978276,distance_upper
射击|S06|482.0,射击,S06,481.95,480.45,28.090744989012748,-7.677688711487743,1.6884803100880676,0.6137621014274314,16,0.024968569978276,0.0,0.6,3,0.024968569978276,0.024968569978276,distance_upper
射击|S06|482.2,射击,S06,482.15,480.65,28.42459821521441,-8.8873432859244,1.8255718545020732,0.5840203287951027,16,0.024968569978276,0.0,0.6,3,0.024968569978276,0.024968569978276,distance_upper
射击|S06|482.4,射击,S06,482.35,480.85,29.203810666440233,-9.450522676823118,1.751456304110049,1.1288153719886649,16,0.014228963917612959,0.0,0.6,3,0.014228963917612959,0.014228963917612959,distance_upper
射击|S06|482.6,射击,S06,482.55,481.05,29.31299859118806,-8.383296774045887,1.614705128369452,0.5567459902974037,16,0.008356373966286355,0.0,0.6,3,0.008356373966286355,0.008356373966286355,distance_upper
射击|S06|482.8,射击,S06,482.75,481.25,29.6493260908827,-9.833392538056398,1.8422497156308941,0.5239870839779373,16,0.0030410403809154334,0.0,0.4,2,0.0030410403809154334,0.0030410403809154334,distance_upper
射击|S10|508.0,射击,S10,508.05,506.55,9.286091013250353,37.0743610760545,1.2397614030860151,1.1721760876402993,16,0.0060506739983723435,0.0,0.4,2,0.0060506739983723435,0.0060506739983723435,speed
射击|S10|508.2,射击,S10,508.15,506.65,8.94142239699312,33.06632696558302,1.2426605402815418,1.486550791635539,16,0.0017932277819281417,0.0,0.2,1,0.0017932277819281417,0.0017932277819281417,acceleration
射击|S10|508.8,射击,S10,508.75,507.25,9.292052164759133,31.891018345371897,0.7967350873152519,0.8199186203958375,16,0.001392508651242134,0.0,0.2,1,0.001392508651242134,0.001392508651242134,acceleration
射击|S10|509.0,射击,S10,508.95,507.45,9.587861489209615,25.469019644061422,0.7847165676625723,0.30696437609059374,16,0.0017932277819281417,0.0,0.2,1,0.0017932277819281417,0.0017932277819281417,acceleration
射击|S10|509.4,射击,S10,509.45,507.95,11.139614240767086,21.676058281709427,0.8895371475216881,0.825020009337003,16,0.001392508651242134,0.0,0.2,1,0.001392508651242134,0.001392508651242134,acceleration
射击|S10|509.8,射击,S10,509.75,508.25,9.751652776905997,16.100983955679816,1.039124696795616,0.6151561957502197,16,0.06441371234556122,0.0,0.6,3,0.06441371234556122,0.06441371234556122,acceleration
射击|S10|510.2,射击,S10,510.15,508.65,11.109394210626919,27.04986376186165,1.2363996758124325,1.4290225435634833,16,0.00946366085820222,0.0,0.2,1,0.00946366085820222,0.00946366085820222,acceleration
射击|S10|510.6,射击,S10,510.55,509.05,10.11317341568101,23.337789747147717,1.1285073205599259,0.6878375405981892,16,0.08273845672190279,0.0,0.6,3,0.08273845672190279,0.08273845672190279,acceleration
射击|S10|510.8,射击,S10,510.85,509.35,10.259752913216936,24.05000696150926,1.2319646738502488,0.8043918459679086,16,0.00946366085820222,0.0,0.2,1,0.00946366085820222,0.00946366085820222,acceleration
射击|S10|511.4,射击,S10,511.35,509.85,9.667882855914723,12.28974992389524,1.053323345797207,0.22029755664856368,16,0.11100661287114819,0.0,0.6,3,0.11100661287114819,0.11100661287114819,distance_lower
射击|S10|511.6,射击,S10,511.55,510.05,10.270132318843695,16.09577042835291,1.31810242545724,0.6371183862265433,16,0.00946366085820222,0.0,0.2,1,0.00946366085820222,0.00946366085820222,acceleration
射击|S10|511.8,射击,S10,511.85,510.35,10.125306195232506,14.53157368372559,1.458795818984212,0.7997723611606673,16,0.004957561815023522,0.0,0.2,1,0.004957561815023522,0.004957561815023522,acceleration
射击|S10|512.2,射击,S10,512.15,510.65,8.719932840690719,3.091283641167512,1.3591074390564708,1.1043522182439862,16,0.05263375005645088,0.0,0.4,2,0.05263375005645088,0.05263375005645088,distance_lower
射击|S10|513.0,射击,S10,512.95,511.45,9.52014868262281,-3.4541833613376647,1.3632292392342307,1.0344100167450139,16,0.05263375005645088,0.0,0.4,2,0.05263375005645088,0.05263375005645088,distance_lower
射击|S10|513.8,射击,S10,513.75,512.25,9.236686184909265,-9.416789748175315,1.7748537276117573,0.6594527540640642,16,0.05827820220293669,0.0,0.6,3,0.05827820220293669,0.05827820220293669,speed
射击|S10|514.0,射击,S10,513.95,512.45,10.090165057140492,-12.515321848298994,1.678551424368241,1.2457369638888074,16,0.0020319292619424443,0.0,0.2,1,0.0020319292619424443,0.0020319292619424443,speed
射击|S10|514.6,射击,S10,514.55,513.05,8.817888673121885,-16.72593447253397,1.5005012541731175,1.0987083071365307,16,0.06024999397567794,0.0,0.8,4,0.06024999397567794,0.06024999397567794,speed
射击|S10|515.4,射击,S10,515.35,513.85,10.617676796521815,-21.387620365910873,1.0480185194953164,0.4537504013967713,16,0.06328384301371073,0.0,0.8,4,0.06328384301371073,0.06328384301371073,speed
射击|S10|516.0,射击,S10,516.05,514.55,10.060054822661746,-24.41889631517175,1.2062156002412114,0.17322408906089234,16,0.003334926766604607,0.0,0.2,1,0.003334926766604607,0.003334926766604607,acceleration
射击|S10|516.2,射击,S10,516.15,514.65,9.60869713786783,-25.356159951512005,1.2158787855773712,0.6430494830955731,16,0.07407542346082283,0.0,0.6,3,0.07407542346082283,0.07407542346082283,distance_lower
射击|S10|516.8,射击,S10,516.75,515.25,11.104094929857107,-28.665842505470962,1.197931947100987,0.522395699231238,16,0.03624796495514098,0.0,0.2,1,0.03624796495514098,0.03624796495514098,acceleration
射击|S10|517.0,射击,S10,516.95,515.45,10.153653522561996,-39.169274546680654,1.1654573230821872,0.6625516809570139,16,0.11162018188246484,0.0,0.6,3,0.11162018188246484,0.11162018188246484,distance_lower
射击|S10|517.4,射击,S10,517.45,515.95,9.64953834912359,-36.092126006853746,1.0765469663544787,0.6528721418025241,16,0.07023235676214068,0.0,0.4,2,0.07023235676214068,0.07023235676214068,distance_lower
射击|S10|517.8,射击,S10,517.75,516.25,9.670658306934781,-38.58800070956128,1.0444309837563994,0.1525364806270418,16,0.09084277062273495,0.0,0.6,3,0.09084277062273495,0.09084277062273495,acceleration
射击|S10|518.2,射击,S10,518.15,516.65,10.60321173479569,-42.24623386731578,1.1999517109998794,0.28614388686313164,16,0.06544870036703983,0.0,0.4,2,0.06544870036703983,0.06544870036703983,distance_lower
射击|S10|520.2,射击,S10,520.15,518.65,12.661756175254745,-48.89790830270727,1.260571404542574,1.3646101966255832,16,0.004271018631664644,0.0,0.2,1,0.004271018631664644,0.004271018631664644,acceleration
射击|S10|520.8,射击,S10,520.75,519.25,13.665561059217827,-47.72224834005612,1.185488471455748,0.19283688795379317,16,0.009913585350433015,0.0,0.2,1,0.009913585350433015,0.009913585350433015,acceleration
射击|S10|521.0,射击,S10,520.95,519.45,13.876022530894517,-47.046268103091485,1.1748805279935801,0.25809263774265456,16,0.005731573317315508,0.0,0.2,1,0.005731573317315508,0.005731573317315508,acceleration
射击|S10|521.6,射击,S10,521.55,520.05,14.917624746205089,-52.740853227638176,1.1653622332877855,1.2889063789326014,16,0.009913585350433015,0.0,0.2,1,0.009913585350433015,0.009913585350433015,acceleration
射击|S10|523.6,射击,S10,523.65,522.15,14.668095499388539,-47.877179916979365,0.7139731347853461,1.0632629927681732,16,0.04099562758208327,0.0,0.4,2,0.04099562758208327,0.04099562758208327,acceleration
射击|S10|523.8,射击,S10,523.75,522.25,14.71589608823125,-46.34348869967041,0.7210237507146122,0.7403302581557105,16,0.028273086614268878,0.0,0.2,1,0.028273086614268878,0.028273086614268878,acceleration
射击|S10|524.0,射击,S10,523.95,522.45,14.581299984843923,-43.22480832982169,0.4191795343293559,0.38622207578204815,16,0.04026664560828784,0.0,0.4,2,0.04026664560828784,0.04026664560828784,acceleration
射击|S10|524.4,射击,S10,524.35,522.85,15.678191401291219,-46.15567725426315,0.9407585421175084,1.0583709173136266,16,0.0804000309923455,0.0,0.6,3,0.0804000309923455,0.0804000309923455,acceleration
射击|S10|524.6,射击,S10,524.55,523.05,15.965153760785581,-43.49592321935432,1.0656530528050554,0.6390453669248206,16,0.05368515710999514,0.0,0.4,2,0.05368515710999514,0.05368515710999514,acceleration
射击|S10|524.8,射击,S10,524.85,523.35,16.453613935243908,-43.35603982501032,0.97853436410026,1.151304528748519,16,0.019378853079867073,0.0,0.2,1,0.019378853079867073,0.019378853079867073,acceleration
射击|S10|525.2,射击,S10,525.15,523.65,16.99669112439967,-40.230640271582295,1.2165497692226521,1.1089600482428759,16,0.07036854530940576,0.0,0.4,2,0.07036854530940576,0.07036854530940576,acceleration
射击|S10|525.4,射击,S10,525.35,523.85,16.91993642651738,-38.858971108501805,1.2114769037204007,0.4970233506622215,16,0.043010557246328115,0.0,0.4,2,0.043010557246328115,0.043010557246328115,acceleration
射击|S10|526.0,射击,S10,525.95,524.45,18.33229677791207,-37.357013284230504,1.0100747854606738,0.43357122776628787,16,0.07622467436883135,0.0,0.6,3,0.07622467436883135,0.07622467436883135,acceleration
射击|S10|526.2,射击,S10,526.15,524.65,17.240306940143487,-39.95255267413101,1.0790927442018792,0.193733346165314,16,0.03715442818690251,0.0,0.2,1,0.03715442818690251,0.03715442818690251,acceleration
射击|S10|526.8,射击,S10,526.75,525.25,16.620851549997926,-38.13489721981002,1.3175812630737525,1.1979719083653517,16,0.08392469097787257,0.0,0.6,3,0.08392469097787257,0.08392469097787257,acceleration
射击|S10|527.0,射击,S10,526.95,525.45,16.85607054495585,-40.60051393829889,1.3903774168064444,0.17801400488521013,16,0.035377966063511845,0.0,0.2,1,0.035377966063511845,0.035377966063511845,acceleration
射击|S10|527.4,射击,S10,527.45,525.95,16.503907478208948,-38.1152512613125,1.631402334994414,0.6355340244032079,16,0.014296246416246708,0.0,0.2,1,0.014296246416246708,0.014296246416246708,acceleration
射击|S10|527.6,射击,S10,527.55,526.05,16.935617396615225,-34.87081666849046,1.5488634210694363,0.7752610554259104,16,0.06962844456162587,0.0,0.4,2,0.06962844456162587,0.06962844456162587,acceleration
射击|S10|527.8,射击,S10,527.75,526.25,18.13493830804426,-35.27991502896267,1.5995393506465962,0.29593971213689607,16,0.035377966063511845,0.0,0.2,1,0.035377966063511845,0.035377966063511845,acceleration
射击|S10|528.2,射击,S10,528.15,526.65,20.09684081103213,-34.87705350444947,1.8749701029926877,0.4330443021650018,16,0.010626577445225526,0.0,0.2,1,0.010626577445225526,0.010626577445225526,speed
射击|S10|528.4,射击,S10,528.35,526.85,19.950782004164935,-32.85040301618249,1.608087507590607,0.3905976150163191,16,0.051149533351310915,0.0,0.6,3,0.051149533351310915,0.051149533351310915,speed
射击|S10|528.6,射击,S10,528.55,527.05,20.049558270198606,-35.84539216806941,1.7639005829873284,0.7490457657204888,16,0.023476775345460242,0.0,0.2,1,0.023476775345460242,0.023476775345460242,speed
射击|S10|528.8,射击,S10,528.85,527.35,21.05335118649239,-35.80470575337797,1.968409275914417,0.5385098853194166,16,0.003098749897836961,0.0,0.2,1,0.003098749897836961,0.003098749897836961,speed
射击|S10|529.2,射击,S10,529.15,527.65,20.48329450395113,-32.02655203619775,1.668259546710073,0.4785229931990256,16,0.028688483604193116,0.0,0.4,2,0.028688483604193116,0.028688483604193116,speed
射击|S10|529.4,射击,S10,529.35,527.85,20.29728569119893,-31.863428226899998,1.8362069082000712,0.7725765596759856,16,0.014409181734205755,0.0,0.2,1,0.014409181734205755,0.014409181734205755,speed
射击|S10|530.0,射击,S10,529.95,528.45,22.15990144605887,-27.895591045164007,1.9694804206262275,0.570600824079238,16,0.0030519579373772475,0.0,0.2,1,0.0030519579373772475,0.0030519579373772475,speed
射击|S10|530.8,射击,S10,530.75,529.25,24.211802215627134,-27.980753222512945,1.5533604402433738,0.7819613758091596,16,0.0003490276278533303,0.0,0.2,1,0.0003490276278533303,0.0003490276278533303,acceleration
射击|S10|533.0,射击,S10,532.95,531.45,24.4955959113757,-20.302668612728986,0.42339812149115835,1.1988999323989926,16,0.0061738793669047585,0.0,0.2,1,0.0061738793669047585,0.0061738793669047585,acceleration
射击|S10|533.2,射击,S10,533.15,531.65,24.785195726123472,-21.785124362496497,0.3714651674093476,1.033271599364863,16,0.04846492598859653,0.0,0.4,2,0.04846492598859653,0.04846492598859653,acceleration
射击|S10|533.4,射击,S10,533.35,531.85,24.789566452975855,-21.70332746441569,0.3371542120104367,0.5121994199985493,16,0.06974820790698275,0.0,0.6,3,0.06974820790698275,0.06974820790698275,acceleration
射击|S10|533.8,射击,S10,533.85,532.35,25.341687912265996,-21.62987904781377,0.5282027018157522,0.9579556230287791,16,0.02279982123194394,0.0,0.4,2,0.02279982123194394,0.02279982123194394,acceleration
射击|S10|534.0,射击,S10,533.95,532.45,25.495574766223047,-22.04415760660235,0.826767099543917,1.3997143393563918,16,0.013371421419147763,0.0,0.2,1,0.013371421419147763,0.013371421419147763,acceleration
射击|S10|534.2,射击,S10,534.25,532.75,24.602687776606864,-21.702543264625188,0.9489941664271319,0.7897025860830696,16,0.062433524712497676,0.0,0.4,2,0.062433524712497676,0.062433524712497676,distance_upper
射击|S10|534.8,射击,S10,534.75,533.25,25.43717228032731,-24.710530942791035,1.5232703927533546,1.048750242980259,16,0.013371421419147763,0.0,0.2,1,0.013371421419147763,0.013371421419147763,acceleration
射击|S10|535.0,射击,S10,535.05,533.55,24.855460876775716,-22.245466251639524,1.7600205716805324,0.6657927772118466,16,0.012461995151574475,0.0,0.2,1,0.012461995151574475,0.012461995151574475,acceleration
射击|S10|535.6,射击,S10,535.55,534.05,26.934904712168066,-23.824709915892743,1.53128174704675,0.2773627244637119,16,0.021703737548942927,0.0,0.2,1,0.021703737548942927,0.021703737548942927,speed
射击|S10|535.8,射击,S10,535.75,534.25,27.016751619925515,-23.214899766238304,1.5687322255268765,0.2985282639494987,16,0.03368545183382648,0.0,0.4,2,0.03368545183382648,0.03368545183382648,speed
射击|S10|536.2,射击,S10,536.15,534.65,27.08639302311296,-22.00162686669509,1.7505100788182537,0.3348079352102981,16,0.016178138901059125,0.0,0.2,1,0.016178138901059125,0.016178138901059125,acceleration
射击|S10|536.4,射击,S10,536.35,534.85,27.530973869545097,-20.40521314357286,1.6573219889610529,0.27278440031137713,16,0.019752209043639227,0.0,0.2,1,0.019752209043639227,0.019752209043639227,distance_upper
射击|S10|536.6,射击,S10,536.55,535.05,28.508739387696036,-19.761451358576895,1.5650673356856672,0.7527665877056334,16,0.03745094826492531,0.0,0.6,3,0.03745094826492531,0.03745094826492531,distance_upper
