时间(s),residual_x_before,residual_y_before,residual_x_after,residual_y_after,residual_norm_after
316.1263006076751,3.200560473477424,-0.9266987579763679,-0.2794114432372137,0.8954206394194868,0.9380025992023184
316.22630060767506,3.0109473775537374,-0.8349651269916436,-0.46902453916090003,0.9871542704042111,1.0929124264607686
316.3263006076751,3.14075944586342,-0.9044172193597764,-0.3392124708512174,0.9177021780360783,0.978387647077144
316.4263006076751,3.405072297783615,-1.0307994970428602,-0.07489961893102226,0.7913199003529945,0.794856677402087
316.5263006076751,3.5381266218848673,-1.077689308079714,0.0581547051702298,0.7444300893161406,0.7466981502673443
316.6263006076751,3.4610651616527974,-1.153673522164072,-0.01890675506184003,0.6684458752317828,0.6687132072131913
316.72630060767506,3.2160395203681524,-1.389476439779051,-0.263932396346485,0.4326429576168036,0.5067940791057186
316.8263006076751,2.9593719391739555,-1.5190503545078857,-0.520599977540682,0.303069042887969,0.6023912195346046
316.9263006076751,2.8996503714272315,-1.2836720061543208,-0.580321545287406,0.538447391241534,0.7916430313339317
317.0263006076751,3.0582762036162023,-1.0284549493060016,-0.4216957130984351,0.7936644480898531,0.8987382992881571
317.1263006076751,3.3211187271311147,-1.0922735335160587,-0.1588531895835228,0.729845863879796,0.7469332773837998
317.22630060767506,3.4494759487264908,-1.168480819722911,-0.03049596798814669,0.6536385776729436,0.6543495963824253
317.3263006076751,3.2644063994383394,-0.9266268645705521,-0.21556551727629802,0.8954925328253026,0.9210729442256317
317.4263006076751,2.936042425189484,-0.6064006905976785,-0.5439294915251534,1.2157187067981763,1.331852569096836
317.5263006076751,2.7241533441747094,-0.5096506126735595,-0.755818572539928,1.3124687847222951,1.514541523190009
317.6263006076751,2.6953296068937362,-0.5620747020634494,-0.7846423098209012,1.2600446953324052,1.48437737405163
317.72630060767506,2.751692087690593,-0.640545857369919,-0.7282798290240446,1.1815735400259357,1.3879868658790375
317.8263006076751,2.687830931887323,-0.8629623348065135,-0.7921409848273147,0.9591570625893412,1.243973315854565
317.9263006076751,2.4461391773474688,-1.297342864278055,-1.0338327393671687,0.5247765331177998,1.159396628724856
318.0263006076751,2.287436499485395,-1.7369971118197771,-1.1925354172292426,0.0851222855760776,1.195569539946472
318.1263006076751,2.406313012940828,-1.9991182375967238,-1.0736589037738096,-0.1769988402008691,1.0881507391373821
318.22630060767506,2.651290465297599,-2.196024231627621,-0.8286814514170384,-0.37390483423176635,0.9091302288366249
318.3263006076751,2.833604801846647,-2.4473255188221197,-0.6463671148679904,-0.625206121426265,0.8992625542363273
318.4263006076751,2.9667637962911577,-2.649769545589087,-0.5132081204234797,-0.8276501481932321,0.9738518073469289
318.5263006076751,3.144050244543685,-2.713532751154272,-0.3359216721709526,-0.8914133537584172,0.9526075462082788
318.6263006076751,3.315095508474169,-2.7371332794103704,-0.16487640824046856,-0.9150138820145157,0.929749769708792
318.72630060767506,3.3284420887216086,-2.752211905629733,-0.15152982799302883,-0.9300925082338782,0.9423552210522228
318.8263006076751,3.2897402015824824,-2.7041348249319914,-0.1902317151321551,-0.8820154275361367,0.9022966917006154
318.9263006076751,3.39903768671336,-2.5979107631573832,-0.08093423000127764,-0.7757913657615285,0.7800016620341507
319.0263006076751,3.5871771710343445,-2.426473350123474,0.10720525431970707,-0.6043539527276192,0.6137887802259426
319.1263006076751,3.7052737972543532,-2.202916825140982,0.22530188053971578,-0.38079742774512715,0.44245634626710656
319.22630060767506,3.7071390554280867,-2.043685339434946,0.2271671387134493,-0.2215659420390912,0.31732692224727077
319.3263006076751,3.5752909402560107,-2.0677676477596694,0.09531902354137323,-0.24564825036381466,0.26349341387534575
319.4263006076751,3.305364245132189,-2.2365263969472773,-0.17460767158244828,-0.4144069995514226,0.4496898934295242
319.5263006076751,2.9671018757892966,-2.403688814808477,-0.5128700409253408,-0.5815694174126222,0.7754087091001864
319.6263006076751,2.7739701750956733,-2.4005284405566703,-0.7060017416189641,-0.5784090431608155,0.9126858607315119
319.72630060767506,2.8185867340236186,-2.237803416212607,-0.6613851826910189,-0.4156840188167523,0.7811680762696838
319.8263006076751,2.8680889946025374,-2.0333738514874717,-0.6118829221121,-0.21125445409161703,0.6473246131161624
319.9263006076751,2.767178901964634,-1.8562310585702062,-0.7127930147500035,-0.03411166117435149,0.7136087774855859
320.0263006076751,2.7193250047497592,-1.8164709129207652,-0.7606469119648782,0.005648484475089477,0.7606678842034614
320.1263006076751,2.895940791783662,-1.971659676143393,-0.5840311249309753,-0.1495402787475384,0.6028720012208495
320.22630060767506,3.117256238327684,-2.1243082427677207,-0.3627156783869534,-0.30218884537186597,0.47210249058323056
320.3263006076751,3.1963361694364174,-2.071998869826711,-0.28363574727822005,-0.24987947243085618,0.37800659766252404
320.4263006076751,3.2500835088943987,-1.8469970636104844,-0.22988840782023878,-0.024877666214629723,0.23123057394386873
320.5263006076751,3.418134892236509,-1.5471781257434865,-0.061837024478128555,0.27494127165236826,0.2818093689963661
320.6263006076751,3.5635372319845082,-1.2911479411309514,0.08356531526987077,0.5309714562649033,0.5375070690551195
320.72630060767506,3.5322684901122727,-1.2152015882969178,0.05229657339763527,0.6069178090989369,0.6091667740369527
320.8263006076751,3.4339960958633924,-1.2882748608218706,-0.045975820851245075,0.5338445365739841,0.5358206466093274
320.9263006076751,3.450932718739793,-1.3769008436945442,-0.029039197974844555,0.44521855370131047,0.44616458351028815
