candidate_id,目标编号,任务,start_time,exec_time,distance,angle_deg,speed,acceleration,margin,normalized_margin,bottleneck_constraint,window_points,dmin,dmax,vmax,amax
151,S05,射击,480.45,481.95,22.097227747948395,-20.99529736326625,1.6386659898126283,0.3260623221698335,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
152,S05,射击,480.55,482.05,22.336501406336556,-21.484223009129217,1.676088735166791,0.2741829588128353,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
153,S05,射击,480.65,482.15,22.59932793661438,-22.01287449734858,1.6897702638301209,0.35941542053870557,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
154,S05,射击,480.75,482.25,22.93944834087743,-22.289499420745035,1.648254973073601,0.9327735685946439,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
155,S05,射击,480.85,482.35,23.33990731499738,-22.201745210295968,1.5386041390531053,1.2090920553124838,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
156,S05,射击,480.95,482.45,23.566417716889575,-21.801886741054822,1.424689160681826,0.6005322249665404,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
157,S05,射击,481.05,482.55,23.56371697734243,-21.326187183135403,1.4206465725391497,0.5263363345792068,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
158,S05,射击,481.15,482.65,23.672232012727683,-21.48640903204266,1.5281227440068879,0.9280614993853511,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
159,S05,射击,481.25,482.75,24.082842825210015,-22.592614477631404,1.6061779008432298,0.26315308615645,0.03452441689606611,0.03452441689606611,speed,16,5.0,30.0,2.0,1.5
160,S05,射击,481.35,482.85,24.576619693009288,-23.927688211104275,1.5805686492956852,0.3003459245813133,0.07024718542060837,0.07024718542060837,speed,16,5.0,30.0,2.0,1.5
161,S05,射击,481.45,482.95,24.969532547053046,-24.88180768428546,1.5463724253424047,0.3502828283827383,0.10864676979637011,0.10864676979637011,speed,16,5.0,30.0,2.0,1.5
162,S05,射击,481.55,483.05,25.26414623589157,-25.28284593711775,1.6160090598274792,1.3257970103149164,0.11613532645672242,0.11613532645672242,acceleration,16,5.0,30.0,2.0,1.5
163,S06,射击,478.85,480.35,27.371411999145128,-12.073459902941215,1.9326804233279127,0.2594064515573358,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
164,S06,射击,478.95,480.45,27.550971210035037,-12.235429098247513,1.9284338617567034,0.5479120958929405,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
165,S06,射击,479.05,480.55,27.946953476736883,-12.272547039142774,1.8489766474888012,1.2123778129084488,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
166,S06,射击,479.15,480.65,28.257196590269235,-11.84412057418256,1.751543231042297,1.0408957697885954,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
167,S06,射击,479.25,480.75,28.38733290193339,-11.08640566990425,1.7038046148340447,0.16757370301803554,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
168,S06,射击,479.35,480.85,28.435530767128487,-10.525513813689104,1.726667034059839,0.647907451813512,0.022586360165033792,0.022586360165033792,speed,16,5.0,30.0,2.0,1.5
169,S06,射击,479.45,480.95,28.478282991884274,-10.268626351669313,1.811221780611295,0.9824246501011479,0.03365978833604366,0.03365978833604366,speed,16,5.0,30.0,2.0,1.5
170,S06,射击,479.55,481.05,28.58216803140399,-9.829028214971554,1.9109412737536389,0.740350290130024,0.03365978833604366,0.03365978833604366,speed,16,5.0,30.0,2.0,1.5
171,S06,射击,479.65,481.15,28.67857044017312,-8.846671104056863,1.9589879533134766,0.3794596200805587,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
172,S06,射击,479.75,481.25,28.666687410897616,-7.471749209944578,1.9309511662078678,0.9005394925814459,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
173,S06,射击,479.85,481.35,28.698178742349658,-6.264908847005854,1.8595056291587833,0.988081211164002,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
174,S06,射击,479.95,481.45,28.935946214338312,-5.877770295786742,1.7827064604072598,0.7100230920316005,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
175,S06,射击,480.05,481.55,29.1401229415009,-6.159103263970272,1.717501570346291,0.7532057374311089,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
176,S06,射击,480.15,481.65,28.988759633001337,-6.390813160217483,1.6648484218107396,0.551375833982072,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
177,S06,射击,480.25,481.75,28.64444649299658,-6.359379421368696,1.6224068567246726,0.28287532136724436,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
178,S06,射击,480.35,481.85,28.453535268470674,-6.390337902147787,1.6111300204074248,0.16565272093554526,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
179,S06,射击,480.45,481.95,28.523739831948365,-6.678479311883913,1.6386659898126283,0.3260623221698335,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
180,S06,射击,480.55,482.05,28.70869537351928,-7.164754894445708,1.676088735166791,0.2741829588128353,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
181,S06,射击,480.65,482.15,28.9120838171009,-7.693491981200218,1.6897702638301209,0.35941542053870557,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
182,S06,射击,480.75,482.25,29.214613276454713,-8.068801282768884,1.648254973073601,0.9327735685946439,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
183,S06,射击,480.85,482.35,29.611624485670994,-8.192088110734161,1.5386041390531053,1.2090920553124838,0.015535020573160238,0.015535020573160238,distance_upper,16,5.0,30.0,2.0,1.5
184,S06,射击,480.95,482.45,29.870839215902354,-7.99092105425548,1.424689160681826,0.6005322249665404,0.005166431363905844,0.005166431363905844,distance_upper,16,5.0,30.0,2.0,1.5
185,S06,射击,481.05,482.55,29.91473860339014,-7.625443294314951,1.4206465725391497,0.5263363345792068,0.0034104558643943505,0.0034104558643943505,distance_upper,16,5.0,30.0,2.0,1.5
186,S10,射击,506.65,508.15,8.94142239699312,33.06632696558302,1.2426605402815418,1.486550791635539,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
187,S10,射击,507.45,508.95,9.587861489209615,25.469019644061422,0.7847165676625723,0.30696437609059374,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
188,S10,射击,508.25,509.75,10.291848158436387,19.713236636882513,0.9476747328019905,0.6426228163361286,0.13446476240607655,0.13446476240607655,acceleration,16,5.0,30.0,2.0,1.5
189,S10,射击,509.05,510.55,10.47425019188457,24.680200064910697,1.1888829373136929,0.5588630741487159,0.1982412046562004,0.1982412046562004,distance_lower,16,5.0,30.0,2.0,1.5
190,S10,射击,509.85,511.35,10.377620422116918,13.304550968408607,1.2171245854265145,0.09397630485538223,0.18422006651759615,0.18422006651759615,acceleration,16,5.0,30.0,2.0,1.5
191,S10,射击,512.25,513.75,9.628512572909834,-9.096358838784736,1.8247871028282718,0.8101720269935457,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
192,S10,射击,513.05,514.55,9.030531034991025,-17.766694292100652,1.5593600337582532,1.0226504730208033,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
193,S10,射击,513.85,515.35,10.734311929790337,-21.321116274637035,1.219127097913501,0.10776584123771647,0.08662755033661924,0.08662755033661924,acceleration,16,5.0,30.0,2.0,1.5
194,S10,射击,514.65,516.15,10.058078150989939,-23.819108176454108,1.1854551570196543,0.7164676906142421,0.08662755033661924,0.08662755033661924,acceleration,16,5.0,30.0,2.0,1.5
195,S10,射击,515.45,516.95,10.202294321583462,-34.954568738456835,1.1691511721587187,0.5134829081079842,0.1942174604059241,0.1942174604059241,distance_lower,16,5.0,30.0,2.0,1.5
196,S10,射击,516.25,517.75,9.534506944803837,-38.629984639839805,1.0696678942101323,0.21518645167006287,0.17317708760737283,0.17317708760737283,distance_lower,16,5.0,30.0,2.0,1.5
197,S10,射击,522.15,523.65,14.668095499388539,-47.877179916979365,0.7139731347853461,1.0632629927681732,0.12499213847628932,0.12499213847628932,acceleration,16,5.0,30.0,2.0,1.5
198,S10,射击,522.95,524.45,15.528046033211815,-45.03188963617948,0.8654764160269178,1.1606587730093156,0.13434036371026967,0.13434036371026967,acceleration,16,5.0,30.0,2.0,1.5
199,S10,射击,523.75,525.25,16.796827562702518,-39.501468393187714,1.2273243632374562,0.9044112926290089,0.108442806079536,0.108442806079536,acceleration,16,5.0,30.0,2.0,1.5
200,S10,射击,524.55,526.05,17.577789976713753,-39.73883959891078,1.0933707848643563,0.28198789062146096,0.108442806079536,0.108442806079536,acceleration,16,5.0,30.0,2.0,1.5
201,S10,射击,525.35,526.85,16.50875940152967,-40.49477741856925,1.3695140788688969,0.6444622591319255,0.1467901617183638,0.1467901617183638,acceleration,16,5.0,30.0,2.0,1.5
202,S10,射击,526.15,527.65,17.603470630237368,-36.106382629652714,1.620991254062906,0.3767484650059398,0.1467901617183638,0.1467901617183638,acceleration,16,5.0,30.0,2.0,1.5
203,S10,射击,526.95,528.45,20.3441885294588,-35.487121400627714,1.7440946668316877,0.5004929793093014,0.0852638453862159,0.0852638453862159,speed,16,5.0,30.0,2.0,1.5
204,S10,射击,527.75,529.25,20.26776025396267,-32.833073603432446,1.9049843914684035,0.9807407188005752,0.04406684622471735,0.04406684622471735,speed,16,5.0,30.0,2.0,1.5
205,S10,射击,531.95,533.45,24.500896607034736,-20.58732141714044,0.2472828692719288,0.6750516903637044,0.12138936483196705,0.12138936483196705,acceleration,16,5.0,30.0,2.0,1.5
206,S10,射击,532.75,534.25,24.602687776606864,-21.702543264625188,0.9489941664271319,0.7897025860830696,0.17933833577470096,0.17933833577470096,distance_upper,16,5.0,30.0,2.0,1.5
207,S10,射击,533.55,535.05,24.855460876775716,-22.245466251639524,1.7600205716805324,0.6657927772118466,0.06230997575787237,0.06230997575787237,acceleration,16,5.0,30.0,2.0,1.5
208,S10,射击,534.35,535.85,26.896986584774233,-23.473467818615052,1.6521245282376253,0.25680180636934663,0.06230997575787237,0.06230997575787237,acceleration,16,5.0,30.0,2.0,1.5
209,S10,射击,535.15,536.65,28.436842405645766,-19.141746638199027,1.7055028999595743,0.754367227328798,0.06252630377416935,0.06252630377416935,distance_upper,16,5.0,30.0,2.0,1.5
210,S10,射击,751.75,753.25,26.730301576823873,-176.49276605847874,1.950301586528506,0.22178648534838472,0.020889124859447748,0.020889124859447748,distance_upper,16,5.0,30.0,2.0,1.5
211,S10,射击,762.35,763.85,11.784778883755001,-96.92322781447918,1.6416127096382003,0.7415644339442716,0.13632875916347187,0.13632875916347187,speed,16,5.0,30.0,2.0,1.5
212,S10,射击,763.15,764.65,10.751363489250627,-89.61135951068668,1.4974279420993026,0.834165431443859,0.13659429561211567,0.13659429561211567,speed,16,5.0,30.0,2.0,1.5
213,S10,射击,763.95,765.45,10.836279648391816,-77.70941130621044,1.8191962130808077,0.05692822357515926,0.09040189345959615,0.09040189345959615,speed,16,5.0,30.0,2.0,1.5
214,S10,射击,764.75,766.25,11.852705206254349,-66.89540490605336,1.8389875823010633,0.07080963554528555,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
215,S10,射击,765.55,767.05,12.490361804366662,-64.61117413703694,1.8138318763149808,0.13990466799187887,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
216,S10,射击,766.35,767.85,13.019323325364214,-58.613582665579216,1.7497888395667736,0.21660738112727185,0.08089221437327343,0.08089221437327343,speed,16,5.0,30.0,2.0,1.5
217,S10,射击,767.15,768.65,13.926314227544115,-56.28369619559816,1.658222933750851,0.2950429270207559,0.09610937159453514,0.09610937159453514,speed,16,5.0,30.0,2.0,1.5
218,S11,射击,506.65,508.15,15.103502080998833,-6.926702238190369,1.2426605402815418,1.486550791635539,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
219,S11,射击,507.35,508.85,15.912110810290992,-8.34753878287083,0.7986200716745026,0.551752647052605,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
220,S11,射击,508.05,509.55,17.71695712596157,-9.892093461347477,0.907783338421264,0.6425595493358386,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
221,S11,射击,508.75,510.25,17.230649099292524,-6.43827996870875,1.3051215109539072,0.6154397478042519,0.26987667303883905,0.26987667303883905,acceleration,16,5.0,30.0,2.0,1.5
222,S11,射击,509.45,510.95,16.988835440134725,-10.840101294564183,1.1639010984378333,0.9719772157741143,0.26987667303883905,0.26987667303883905,acceleration,16,5.0,30.0,2.0,1.5
223,S11,射击,510.15,511.65,17.46572553716743,-14.558559924459912,1.285572296697203,0.9288117571898472,0.18422006651759615,0.18422006651759615,acceleration,16,5.0,30.0,2.0,1.5
224,S11,射击,512.45,513.95,19.20991783116447,-26.953464250346393,1.7048114956122598,1.0489491941718119,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
225,S11,射击,513.15,514.65,18.664577837150603,-31.685521575361914,1.4439936971416543,1.3700586744950711,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
226,S11,射击,513.85,515.35,20.461163568694264,-31.211466096736856,1.219127097913501,0.10776584123771647,0.08662755033661924,0.08662755033661924,acceleration,16,5.0,30.0,2.0,1.5
227,S11,射击,514.55,516.05,19.68624010542089,-33.22185631800516,1.2136091979190324,0.2023063547159421,0.08662755033661924,0.08662755033661924,acceleration,16,5.0,30.0,2.0,1.5
228,S11,射击,515.25,516.75,20.77917954408617,-35.998301197715364,1.1822356454538088,0.42997630838160283,0.2776258990940545,0.2776258990940545,acceleration,16,5.0,30.0,2.0,1.5
229,S11,射击,515.95,517.45,19.903961334926787,-39.64940982862323,1.0428738824073303,0.5084732762069823,0.26337291770533106,0.26337291770533106,acceleration,16,5.0,30.0,2.0,1.5
230,S11,射击,516.65,518.15,20.54846422254286,-41.46411657087776,1.1895815125738505,0.3864661413648567,0.26337291770533106,0.26337291770533106,acceleration,16,5.0,30.0,2.0,1.5
231,S11,射击,522.45,523.95,24.751845849260455,-42.67988243445474,0.5199443617938289,0.3081800179220065,0.12499213847628932,0.12499213847628932,acceleration,16,5.0,30.0,2.0,1.5
232,S11,射击,523.15,524.65,26.23497466907047,-42.43732119559525,1.0007663805751952,0.33122374023890117,0.13434036371026967,0.13434036371026967,acceleration,16,5.0,30.0,2.0,1.5
233,S11,射击,523.85,525.35,26.915127477681136,-39.96137396794108,1.2251726746186091,0.4745478253248056,0.108442806079536,0.108442806079536,acceleration,16,5.0,30.0,2.0,1.5
234,S11,射击,524.55,526.05,27.630587244866227,-40.47998908076232,1.0933707848643563,0.28198789062146096,0.06910604987730821,0.06910604987730821,distance_upper,16,5.0,30.0,2.0,1.5
235,S11,射击,525.25,526.75,26.429970765959784,-40.36122975183078,1.3037532012397453,1.2798147574224543,0.06910604987730821,0.06910604987730821,distance_upper,16,5.0,30.0,2.0,1.5
236,S11,射击,525.95,527.45,26.514676574301355,-38.99242879749665,1.5875264596068681,0.7098504304408378,0.07624280320995894,0.07624280320995894,distance_upper,16,5.0,30.0,2.0,1.5
237,S11,射击,526.65,528.15,29.971710717432508,-36.71712615529007,1.8163277020993227,0.5575121173350533,0.0011315713026996833,0.0011315713026996833,distance_upper,16,5.0,30.0,2.0,1.5
238,S11,射击,749.15,750.65,24.171158065227793,-167.7730250053185,1.8416056803468617,0.7100153102842994,0.04748659766342145,0.04748659766342145,speed,16,5.0,30.0,2.0,1.5
239,S11,射击,749.85,751.35,23.372517204722215,-167.11623508892922,1.8010513970146738,0.6082211539885957,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
240,S11,射击,750.55,752.05,21.599655900068434,-165.32676428184044,1.6728461175190703,1.132047019290078,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
241,S11,射击,751.25,752.75,21.492699301037582,-160.82958863054318,1.7141936761758922,0.5943494046193272,0.06418599130887326,0.06418599130887326,speed,16,5.0,30.0,2.0,1.5
242,S11,射击,751.95,753.45,20.70339255504562,-157.09184882751308,1.8797572431926395,0.4199810175677014,0.024849206735746976,0.024849206735746976,speed,16,5.0,30.0,2.0,1.5
243,S11,射击,762.45,763.95,19.79425263823148,-70.61524990798465,1.6580523487148946,0.5890735193110469,0.13632875916347187,0.13632875916347187,speed,16,5.0,30.0,2.0,1.5
244,S11,射击,763.15,764.65,19.023424284581576,-66.54152666587483,1.4974279420993026,0.834165431443859,0.13659429561211567,0.13659429561211567,speed,16,5.0,30.0,2.0,1.5
245,S11,射击,763.85,765.35,19.8718998357152,-61.45318131903756,1.8134045776404577,0.0625955242783317,0.09329771117977115,0.09329771117977115,speed,16,5.0,30.0,2.0,1.5
246,S11,射击,764.55,766.05,21.054037368083517,-57.01470749018604,1.8384041737185666,0.05806900512614555,0.08079791314071672,0.08079791314071672,speed,16,5.0,30.0,2.0,1.5
247,S11,射击,765.25,766.75,22.003503081609157,-55.99636688004492,1.828239180017358,0.11231740593438178,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
248,S11,射击,765.95,767.45,22.470828872692575,-54.686940839967576,1.7861157387445477,0.17789820296525438,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
249,S11,射击,766.65,768.15,23.14340498766664,-49.5974683785416,1.7178360177131504,0.2459059214079804,0.08412675891362997,0.08412675891362997,speed,16,5.0,30.0,2.0,1.5
250,S11,射击,767.35,768.85,23.273051392493514,-49.893796653413766,1.633119782145895,0.2336107797665723,0.10304763331663791,0.10304763331663791,speed,16,5.0,30.0,2.0,1.5
251,S12,射击,506.65,508.15,25.75696935834202,24.73804537023482,1.2426605402815418,1.486550791635539,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
252,S12,射击,507.25,508.75,26.21398091714495,23.759106692015706,0.8041957232986053,0.6950050447711482,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
253,S12,射击,507.85,509.35,27.933289709652193,20.770575690597944,0.73251835036009,0.8358181040928186,0.008966138909640708,0.008966138909640708,acceleration,16,5.0,30.0,2.0,1.5
254,S12,射击,508.45,509.95,27.379247731784616,21.115495667531842,1.016084185440306,0.7208894733534501,0.08266841161391227,0.08266841161391227,distance_upper,16,5.0,30.0,2.0,1.5
255,S12,射击,509.05,510.55,27.415194817950127,22.008211361530304,1.1888829373136929,0.5588630741487159,0.08266841161391227,0.08266841161391227,distance_upper,16,5.0,30.0,2.0,1.5
256,S12,射击,509.65,511.15,27.011973939563326,18.947908913891958,1.2129695591908398,1.0067347157650652,0.09099482985192864,0.09099482985192864,distance_upper,16,5.0,30.0,2.0,1.5
257,S12,射击,510.25,511.75,26.42379945420487,17.446287445539372,1.3098217360477669,0.7741540741939867,0.09352809455624068,0.09352809455624068,distance_upper,16,5.0,30.0,2.0,1.5
258,S12,射击,512.45,513.95,25.81839537680812,8.671877290443815,1.7048114956122598,1.0489491941718119,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
259,S12,射击,513.05,514.55,24.700796075337628,7.313588679292529,1.5593600337582532,1.0226504730208033,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
260,S12,射击,513.65,515.15,25.486632049731845,5.380969364313466,1.257248995487151,0.43626471220737395,0.07865336045580906,0.07865336045580906,speed,16,5.0,30.0,2.0,1.5
261,S12,射击,514.25,515.75,24.980656065313344,3.95096514463929,1.0031284327059669,0.4466382532761769,0.08662755033661924,0.08662755033661924,acceleration,16,5.0,30.0,2.0,1.5
262,S12,射击,514.85,516.35,25.770268791004543,4.435458086862255,0.9990371233787724,0.7438142888240388,0.16023958964736637,0.16023958964736637,distance_upper,16,5.0,30.0,2.0,1.5
263,S12,射击,515.45,516.95,24.261929620131387,0.12949073510282866,1.1691511721587187,0.5134829081079842,0.1688912386997984,0.1688912386997984,distance_upper,16,5.0,30.0,2.0,1.5
264,S12,射击,516.05,517.55,23.39687131080812,0.1998202466798128,1.073641585433568,0.176433448564837,0.1688912386997984,0.1688912386997984,distance_upper,16,5.0,30.0,2.0,1.5
265,S12,射击,516.65,518.15,23.819675113826015,-2.4209906924508378,1.1895815125738505,0.3864661413648567,0.18290011771166392,0.18290011771166392,distance_upper,16,5.0,30.0,2.0,1.5
266,S12,射击,522.35,523.85,26.75654635772709,-9.658258193107251,0.5556181741660112,0.6454507753492653,0.12499213847628932,0.12499213847628932,acceleration,16,5.0,30.0,2.0,1.5
267,S12,射击,522.95,524.45,27.35093166391279,-10.71693051476609,0.8654764160269178,1.1606587730093156,0.10596273344348844,0.10596273344348844,distance_upper,16,5.0,30.0,2.0,1.5
268,S12,射击,523.55,525.05,28.88090181294989,-10.700703147563614,1.1790921103383345,1.3109900971198813,0.04476392748200439,0.04476392748200439,distance_upper,16,5.0,30.0,2.0,1.5
269,S12,射击,524.15,525.65,29.939545423614724,-9.528933679643309,1.1080458263790678,0.3303489253239227,0.002418183055411021,0.002418183055411021,distance_upper,16,5.0,30.0,2.0,1.5
270,S12,射击,748.95,750.45,17.395717945632757,153.58920202620396,1.902794228816051,0.1535790287785399,0.048602885591974454,0.048602885591974454,speed,16,5.0,30.0,2.0,1.5
271,S12,射击,749.55,751.05,16.635727950277275,152.18004690810068,1.9373432713775172,0.5320484221034176,0.03132836431124142,0.03132836431124142,speed,16,5.0,30.0,2.0,1.5
272,S12,射击,750.15,751.65,15.972422671806276,149.94888916925677,1.6313000837507332,0.8221149270213447,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
273,S12,射击,750.75,752.25,14.827494304907537,151.1932181262131,1.7484541807284626,0.47220999860886387,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
274,S12,射击,751.35,752.85,12.972637726985361,153.71326870926725,1.7279695575680565,0.5449152133127999,0.09947430149266312,0.09947430149266312,speed,16,5.0,30.0,2.0,1.5
275,S12,射击,751.95,753.45,11.596617004095675,156.94662812695518,1.8797572431926395,0.4199810175677014,0.024849206735746976,0.024849206735746976,speed,16,5.0,30.0,2.0,1.5
276,S12,射击,762.35,763.85,15.597491893874498,-21.825496989742792,1.6416127096382003,0.7415644339442716,0.13632875916347187,0.13632875916347187,speed,16,5.0,30.0,2.0,1.5
277,S12,射击,762.95,764.45,16.07563218281447,-16.73722786160724,1.3562615181707152,0.9381225106214729,0.13632875916347187,0.13632875916347187,speed,16,5.0,30.0,2.0,1.5
278,S12,射击,763.55,765.05,17.793720469968687,-14.043752614181395,1.7915476871427194,0.426672289109858,0.1042261564286403,0.1042261564286403,speed,16,5.0,30.0,2.0,1.5
279,S12,射击,764.15,765.65,19.619890184424307,-12.586478935956645,1.8285466546731246,0.04985397108544124,0.0857266726634377,0.0857266726634377,speed,16,5.0,30.0,2.0,1.5
280,S12,射击,764.75,766.25,21.15109857481989,-13.67940467968167,1.8389875823010633,0.07080963554528555,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
281,S12,射击,765.35,766.85,21.65249412519674,-15.391401150887278,1.8240754827821215,0.12138693730285337,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
282,S12,射击,765.95,767.45,22.144974372975348,-15.012822529010613,1.7861157387445477,0.17789820296525438,0.08047353537288104,0.08047353537288104,speed,16,5.0,30.0,2.0,1.5
283,S12,射击,766.55,768.05,23.57227310646109,-13.323145491157305,1.7288769604590248,0.2361206274284487,0.08270727143347978,0.08270727143347978,speed,16,5.0,30.0,2.0,1.5
284,S12,射击,767.15,768.65,24.304201060106475,-13.524614719626864,1.658222933750851,0.2950429270207559,0.09610937159453514,0.09610937159453514,speed,16,5.0,30.0,2.0,1.5
285,S13,射击,762.05,763.55,28.692171622787942,-31.821969853812707,1.6347529377580816,0.45632845676258427,0.003053626857507794,0.003053626857507794,distance_upper,16,5.0,30.0,2.0,1.5
286,S13,射击,762.15,763.65,28.82512940732016,-31.85738144799126,1.62926617425347,0.29444162654154254,0.003053626857507794,0.003053626857507794,distance_upper,16,5.0,30.0,2.0,1.5
287,S13,射击,762.25,763.75,29.04284027053064,-31.115504213564478,1.629439467764578,0.25965400959307594,0.003053626857507794,0.003053626857507794,distance_upper,16,5.0,30.0,2.0,1.5
288,S13,射击,762.35,763.85,29.480215026525585,-30.582390400358292,1.6416127096382003,0.7415644339442716,0.003053626857507794,0.003053626857507794,distance_upper,16,5.0,30.0,2.0,1.5
289,S14,射击,748.55,750.05,10.709894759252963,67.05548347411825,1.8488032496532487,0.8070626712071034,0.019917353357288725,0.019917353357288725,speed,16,5.0,30.0,2.0,1.5
290,S14,射击,748.65,750.15,10.56123866980899,67.89884737490604,1.8885827868985845,0.15884932580738045,0.05570860655070775,0.05570860655070775,speed,16,5.0,30.0,2.0,1.5
291,S14,射击,748.75,750.25,10.481765767312995,69.18199581538809,1.8797157757162006,0.2829734406221424,0.05570860655070775,0.05570860655070775,speed,16,5.0,30.0,2.0,1.5
292,S14,射击,748.85,750.35,10.57338957629448,70.1445170673298,1.8761230129079347,0.3095925211760501,0.05570860655070775,0.05570860655070775,speed,16,5.0,30.0,2.0,1.5
293,S14,射击,748.95,750.45,10.704804174319676,69.66558066713192,1.902794228816051,0.1535790287785399,0.048602885591974454,0.048602885591974454,speed,16,5.0,30.0,2.0,1.5
294,S14,射击,749.05,750.55,10.731402082913611,68.22921788479144,1.905026804673157,0.3696131293840057,0.04748659766342145,0.04748659766342145,speed,16,5.0,30.0,2.0,1.5
295,S14,射击,749.15,750.65,10.596663121471721,67.37138522747107,1.8416056803468617,0.7100153102842994,0.04748659766342145,0.04748659766342145,speed,16,5.0,30.0,2.0,1.5
296,S14,射击,749.25,750.75,10.437859579743831,67.29479595816075,1.7711452066468767,0.34680431908594433,0.04748659766342145,0.04748659766342145,speed,16,5.0,30.0,2.0,1.5
297,S14,射击,749.35,750.85,10.518729848038591,67.04344520053108,1.774158766029351,0.6229398549222863,0.04748659766342145,0.04748659766342145,speed,16,5.0,30.0,2.0,1.5
298,S14,射击,749.45,750.95,10.834775280158931,66.26156770071607,1.854789669731743,0.9657176717707825,0.04748659766342145,0.04748659766342145,speed,16,5.0,30.0,2.0,1.5
299,S14,射击,749.55,751.05,11.059893697813228,65.49663421583016,1.9373432713775172,0.5320484221034176,0.03132836431124142,0.03132836431124142,speed,16,5.0,30.0,2.0,1.5
300,S14,射击,749.65,751.15,10.964466988496067,64.71209041426134,1.94128336206046,0.36178019786714827,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
301,S14,射击,749.75,751.25,10.776407975463771,63.71219173854611,1.8716280173822535,0.7156986605630768,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
302,S14,射击,749.85,751.35,10.864338429639856,63.097067951423725,1.8010513970146738,0.6082211539885957,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
303,S14,射击,749.95,751.45,11.265004042759152,63.20023573428882,1.7601311118824896,0.5553487347862208,0.029358318969770036,0.029358318969770036,speed,16,5.0,30.0,2.0,1.5
